date,close,high,low,open,close,volume
2004/5/21,1558.33,1559.859,1545.619,1548.563,1549.061,10149540
2004/5/20,1549.061,1571.303,1542.219,1556.685,1558.287,10559511
2004/5/19,1558.287,1575.378,1548.161,1559.262,1555.442,13211805
2004/5/18,1555.442,1555.859,1526.238,1537.338,1539.959,12609870
2004/5/17,1539.959,1562.392,1537.466,1556.673,1562.688,8873142
2004/5/14,1562.688,1597.319,1558.538,1596.734,1597.57,10072769
2004/5/13,1597.57,1606.072,1589.458,1605.704,1603.768,9567336
2004/5/12,1603.768,1604.424,1564.139,1568.409,1568.059,11874966
2004/5/11,1568.059,1570.761,1545.631,1556.717,1560.9351,8208075
2004/5/10,1560.9351,1603.074,1559.713,1600.626,1595.587,7260825
2004/4/30,1595.587,1599.561,1572.23,1579.966,1579.447,12990051
2004/4/29,1579.447,1613.555,1578.094,1605.302,1606.801,14230964
2004/4/28,1606.801,1615.143,1589.1,1606.421,1611.86,13260498
2004/4/27,1611.86,1640.695,1608.811,1636.438,1635.499,13376477
2004/4/26,1635.499,1644.502,1623.049,1633.269,1635.501,10944212
2004/4/23,1635.501,1653.99,1632.559,1653.944,1657.785,13463930
2004/4/22,1657.785,1659.791,1637.29,1649.051,1651.577,13383034
2004/4/21,1651.577,1675.36,1645.078,1669.382,1669.422,15865939
2004/4/20,1669.422,1682.05,1659.946,1674.363,1675.885,13670257
2004/4/19,1675.885,1698.691,1672.354,1695.333,1693.861,14759026
2004/4/16,1693.861,1694.557,1656.302,1678.972,1679.076,19029894
2004/4/15,1679.076,1705.017,1674.911,1697.244,1697.156,16507156
2004/4/14,1697.156,1716.82,1678.336,1714.526,1715.136,21530458
2004/4/13,1715.136,1734.918,1710.391,1724.578,1722.986,20636894
2004/4/12,1722.986,1729.622,1702.4,1717.203,1727.348,20293370
2004/4/9,1727.348,1778.22,1721.59,1770.911,1770.279,26828828
2004/4/8,1770.279,1778.095,1765.022,1774.398,1774.552,24467966
2004/4/7,1774.552,1783.007,1771.13,1779.427,1777.516,24717080
2004/4/6,1777.516,1777.744,1754.741,1767.322,1766.483,25421632
2004/4/5,1766.483,1774.12,1753.713,1771.737,1768.645,26351058
2004/4/2,1768.645,1771.672,1756.653,1760.467,1758.147,23211072
2004/4/1,1758.147,1758.982,1741.33,1744.709,1741.623,19312172
2004/3/31,1741.623,1745.703,1724.21,1726.569,1724.277,17695362
2004/3/30,1724.277,1727.178,1711.664,1718.783,1719.674,15167516
2004/3/29,1719.674,1740.305,1717.864,1734.59,1734.047,17799934
2004/3/26,1734.047,1741.565,1720.876,1737.058,1736.477,17971982
2004/3/25,1736.477,1751.813,1725.984,1737.488,1740.054,18123060
2004/3/24,1740.054,1752.418,1729.511,1740.89,1741.695,20233070
2004/3/23,1741.695,1755.332,1731.489,1755.321,1755.685,20729146
2004/3/22,1755.685,1760.076,1742.372,1749.709,1747.872,20490810
2004/3/19,1747.872,1748.187,1710.836,1715.473,1717.26,20193520
2004/3/18,1717.26,1755.101,1714.895,1746.176,1745.098,23578002
2004/3/17,1745.098,1750.713,1730.266,1746.74,1745.543,21244536
2004/3/16,1745.543,1747.981,1730.735,1741.623,1736.22,25148776
2004/3/15,1736.22,1738.984,1696.824,1696.942,1694.743,29065090
2004/3/12,1694.743,1699.249,1680.452,1692.87,1691.643,18390718
2004/3/11,1691.643,1698.781,1672.668,1680.313,1678.073,20650830
2004/3/10,1678.073,1678.403,1639.68,1639.68,1637.099,18952304
2004/3/9,1637.099,1659.647,1634.71,1636.206,1637.144,18792044
2004/3/8,1637.144,1665.728,1635.438,1660.642,1662.096,22766482
2004/3/5,1662.096,1675.026,1660.213,1671.061,1668.874,18133416
2004/3/4,1668.874,1670.156,1642.625,1658.634,1661.812,19255238
2004/3/3,1661.812,1688.935,1654.564,1686.964,1687.278,20541766
2004/3/2,1687.278,1694.815,1677.979,1692.616,1689.76,21959202
2004/3/1,1689.76,1690.07,1661.339,1676.222,1675.067,21458634
2004/2/27,1675.067,1675.323,1657.039,1657.262,1654.898,21316242
2004/2/26,1654.898,1655.295,1628.84,1642.409,1647.381,25085848
2004/2/25,1647.381,1700.498,1642.691,1684.902,1682.297,26285834
2004/2/24,1682.297,1683.043,1650.177,1675.635,1681.654,29305682
2004/2/23,1681.654,1730.279,1680.893,1725.594,1721.752,30566856
2004/2/20,1721.752,1722.574,1702.929,1715.806,1717.015,26552606
2004/2/19,1717.015,1728.022,1710.705,1719.309,1717.096,28931694
2004/2/18,1717.096,1719.888,1697.317,1704.745,1703.774,31098174
2004/2/17,1703.774,1710.857,1693.965,1701.409,1696.827,31976010
2004/2/16,1696.827,1697.26,1661.4449,1661.452,1658.539,25466728
2004/2/13,1658.539,1672.439,1653.24,1664.603,1663.832,24025736
2004/2/12,1663.832,1693.013,1660.313,1679.081,1677.759,29156698
2004/2/11,1677.759,1692.902,1660.009,1691.608,1691.009,29288748
2004/2/10,1691.009,1715.464,1683.596,1708.896,1703.529,30284730
2004/2/9,1703.529,1703.772,1679.096,1679.581,1679.193,28825142
2004/2/6,1679.193,1705.908,1671.396,1690.559,1693.428,36763884
2004/2/5,1693.428,1693.9,1674.623,1690.938,1685.159,36343792
2004/2/4,1685.159,1685.765,1652.613,1652.614,1649.282,36039924
2004/2/3,1649.282,1650.236,1615.813,1625.288,1623.88,28195284
2004/2/2,1623.88,1650.291,1585.958,1630.654,1590.729,40309888
2004/1/30,1590.729,1634.413,1589.401,1631.11,1628.837,26500536
2004/1/29,1628.837,1629.178,1603.314,1605.247,1600.425,19910392
2004/1/16,1600.425,1604.756,1579.241,1589.377,1586.493,21985944
2004/1/15,1586.493,1601.414,1582.357,1591.818,1592.423,20285774
2004/1/14,1592.423,1613.153,1585.906,1612.916,1612.683,22763200
2004/1/13,1612.683,1627.486,1596.718,1622.047,1618.518,28434554
2004/1/12,1618.518,1619.094,1573.77,1579.875,1581.466,26156496
2004/1/9,1581.466,1618.764,1579.686,1612.39,1610.126,35958288
2004/1/8,1610.126,1616.576,1582.88,1587.451,1587.204,32013228
2004/1/7,1587.204,1594.997,1565.087,1574.102,1574.523,34482972
2004/1/6,1574.523,1589.083,1557.927,1568.899,1568.353,36703572
2004/1/5,1568.353,1568.815,1516.697,1516.797,1517.193,32784966
2004/1/2,1517.193,1526.244,1491.694,1492.724,1497.044,18978088
2003/12/31,1497.044,1516.523,1491.248,1513.616,1509.985,21645524
2003/12/30,1509.985,1513.728,1495.391,1495.669,1496.427,17800480
2003/12/29,1496.427,1512.975,1495.535,1509.281,1514.775,19363864
2003/12/26,1514.775,1516.483,1504.133,1513.113,1512.597,19920922
2003/12/25,1512.597,1525.299,1504.252,1514.929,1513.825,24967400
2003/12/24,1513.825,1514.317,1498.98,1501.355,1500.64,24159982
2003/12/23,1500.64,1507.035,1487.115,1497.572,1492.963,28372572
2003/12/22,1492.963,1493.535,1441.585,1444.173,1446.285,29921380
2003/12/19,1446.285,1470.206,1429.71,1463.448,1457.301,26339928
2003/12/18,1457.301,1458.671,1445.08,1450.854,1453.995,15819151
2003/12/17,1453.995,1480.433,1453.881,1465.606,1466.337,18767610
2003/12/16,1466.337,1469.127,1441.063,1469.119,1470.357,18618896
2003/12/15,1470.357,1474.671,1465.505,1471.244,1470.792,12980440
2003/12/12,1470.792,1472.864,1459.549,1469.702,1470.023,16078232
2003/12/11,1470.023,1475.377,1460.193,1472.385,1469.422,20822422
2003/12/10,1469.422,1469.713,1448.497,1449.567,1443.366,22148788
2003/12/9,1443.366,1443.61,1429.064,1435.099,1436.663,12432960
2003/12/8,1436.663,1459.48,1435.139,1452.113,1451.118,15664419
2003/12/5,1451.118,1456.866,1440.789,1454.413,1452.809,17066736
2003/12/4,1452.809,1454.323,1440.82,1445.4,1445.026,19941112
2003/12/3,1445.026,1462.073,1424.349,1434.697,1435.314,23547704
2003/12/2,1435.314,1444.565,1430.237,1437.24,1432.703,21475944
2003/12/1,1432.703,1432.821,1398.706,1398.706,1397.225,20067920
2003/11/28,1397.225,1401.463,1385.818,1388.312,1389.103,13000534
2003/11/27,1389.103,1415.74,1387.787,1412.308,1411.909,17304762
2003/11/26,1411.909,1413.769,1398.032,1407.302,1408.415,17701890
2003/11/25,1408.415,1423.582,1400.899,1407.755,1404.008,27759954
2003/11/24,1404.008,1404.247,1360.231,1360.328,1361.559,19893086
2003/11/21,1361.559,1394.568,1359.902,1379.937,1376.506,21161552
2003/11/20,1376.506,1377.118,1336.14,1338.604,1338.87,21739638
2003/11/19,1338.87,1341.563,1312.562,1313.836,1316.562,10836911
2003/11/18,1316.562,1336.099,1314.987,1334.654,1328.103,15365955
2003/11/17,1328.103,1333.414,1323.682,1330.487,1331.051,6333991
2003/11/14,1331.051,1331.421,1312.788,1318.722,1319.608,8135283
2003/11/13,1319.608,1324.983,1307.395,1313.929,1317.792,9356415
2003/11/12,1317.792,1341.578,1316.847,1341.569,1343.616,10296484
2003/11/11,1343.616,1350.387,1331.117,1340.32,1340.097,9804738
2003/11/10,1340.097,1340.867,1322.048,1330.957,1335.205,9062253
2003/11/7,1335.205,1353.454,1323.118,1353.43,1356.79,15809009
2003/11/6,1356.79,1385.844,1351.095,1384.67,1385.11,18254720
2003/11/5,1385.11,1396.86,1375.992,1389.72,1389.545,16205427
2003/11/4,1389.545,1412.91,1363.901,1363.957,1364.055,27955262
2003/11/3,1364.055,1367.336,1339.958,1346.481,1348.303,13639622
2003/10/31,1348.303,1364.663,1334.784,1341.504,1344.633,10788335
2003/10/30,1344.633,1360.068,1340.292,1360.018,1361.487,9590991
2003/10/29,1361.487,1375.91,1344.423,1372.346,1369.325,14258918
2003/10/28,1369.325,1382.597,1356.488,1365.998,1369.463,11003647
2003/10/27,1369.463,1383.597,1361.191,1381.836,1381.83,8603581
2003/10/24,1381.83,1389.875,1376.714,1385.898,1386.653,9427492
2003/10/23,1386.653,1407.39,1384.639,1398.587,1398.01,10879055
2003/10/22,1398.01,1403.101,1363.092,1366.105,1364.301,16180474
2003/10/21,1364.301,1364.605,1350.208,1359.51,1359.498,7456708
2003/10/20,1359.498,1370.487,1355.552,1369.711,1370.582,5823284
2003/10/17,1370.582,1375.656,1362.415,1365.313,1365.505,5759780
2003/10/16,1365.505,1382.532,1362.983,1381.46,1383.098,6427421
2003/10/15,1383.098,1401.537,1380.808,1388.245,1388.172,7471055
2003/10/14,1388.172,1400.747,1382.481,1399.843,1399.658,7043525
2003/10/13,1399.658,1411.88,1397.693,1405.329,1404.008,9254776
2003/10/10,1404.008,1406.002,1367.109,1369.004,1369.174,13671898
2003/10/9,1369.174,1379.99,1367.65,1371.681,1371.685,6069543
2003/10/8,1371.685,1373.081,1359.497,1366.201,1367.161,4742732
2003/9/30,1367.161,1371.073,1348.222,1354.648,1355.335,6695770
2003/9/29,1355.335,1369.477,1353.245,1369.437,1370.843,5690487
2003/9/26,1370.843,1377.871,1367.746,1374.602,1376.291,5058716
2003/9/25,1376.291,1394.737,1374.791,1394.494,1394.229,5387565
2003/9/24,1394.229,1396.945,1386.788,1391.404,1390.174,6534770
2003/9/23,1390.174,1390.351,1372.854,1380.849,1381.443,6580509
2003/9/22,1381.443,1395.069,1378.323,1392.897,1391.37,5402086
2003/9/19,1391.37,1395.603,1383.717,1390.84,1390.485,6068520
2003/9/18,1390.485,1395.201,1383.4,1388.092,1389.822,6449628
2003/9/17,1389.822,1406.367,1386.781,1406.248,1406.104,6969215
2003/9/16,1406.104,1406.723,1389.486,1396.753,1397.54,7549020
2003/9/15,1397.54,1416.076,1394.269,1407.807,1409.162,7837559
2003/9/12,1409.162,1426.806,1407.952,1426.34,1423.96,10898797
2003/9/11,1423.96,1429.555,1421.821,1422.9,1423.177,4983347
2003/9/10,1423.177,1424.774,1415.723,1419.519,1420.074,5805676
2003/9/9,1420.074,1429.711,1414.882,1424.693,1425.727,6869803
2003/9/8,1425.727,1429.56,1421.141,1429.463,1431.533,6572019
2003/9/5,1431.533,1446.975,1424.168,1446.937,1447.425,8797560
2003/9/4,1447.425,1453.429,1443.383,1447.765,1447.85,7756322
2003/9/3,1447.85,1451.225,1438.693,1446.278,1446.512,7934245
2003/9/2,1446.512,1456.553,1442.009,1450.506,1449.816,9618677
2003/9/1,1449.816,1450.041,1420.123,1423.353,1421.983,9787720
2003/8/29,1421.983,1422.351,1406.681,1414.414,1415.693,6255922
2003/8/28,1415.693,1428.346,1414.879,1425.734,1425.362,5252151
2003/8/27,1425.362,1432.35,1420.354,1425.145,1425.212,5185861
2003/8/26,1425.212,1428.413,1417.832,1420.854,1422.176,5719069
2003/8/25,1422.176,1434.212,1419.263,1434.212,1438.883,6247526
2003/8/22,1438.883,1446.276,1436.902,1438.786,1441.09,5655785
2003/8/21,1441.09,1442.858,1434.313,1441.776,1441.664,6357186
2003/8/20,1441.664,1450.471,1432.753,1449.496,1449.712,6302306
2003/8/19,1449.712,1453.446,1444.23,1444.659,1445.089,5174717
2003/8/18,1445.089,1451.666,1442.481,1449.668,1450.203,5706707
2003/8/15,1450.203,1457.633,1447.11,1454.684,1455.899,7380294
2003/8/14,1455.899,1475.022,1451.608,1464.381,1465.827,7751326
2003/8/13,1465.827,1481.115,1465.06,1479.669,1479.283,5384685
2003/8/12,1479.283,1484.585,1472.388,1473.987,1474.413,4651339
2003/8/11,1474.413,1474.723,1462.724,1469.262,1471.272,5113104
2003/8/8,1471.272,1487.408,1468.438,1487.166,1487.37,7786446
2003/8/7,1487.37,1497.102,1485.062,1485.741,1486.252,6214445
2003/8/6,1486.252,1493.389,1482.685,1493.026,1494.312,6170086
2003/8/5,1494.312,1497.008,1488.967,1494.486,1494.365,6248160
2003/8/4,1494.365,1494.416,1471.89,1476.824,1476.969,8325095
2003/8/1,1476.969,1478.359,1464.978,1476.47,1476.742,6974270
2003/7/31,1476.742,1482.598,1474.14,1480.013,1479.652,6234450
2003/7/30,1479.652,1483.067,1468.822,1477.414,1477.296,7373850
2003/7/29,1477.296,1480.584,1469.933,1470.392,1470.393,6097542
2003/7/28,1470.393,1474.743,1464.866,1474.736,1477.651,7248409
2003/7/25,1477.651,1502.639,1471.286,1494.578,1493.451,15628453
2003/7/24,1493.451,1503.381,1491.199,1503.058,1502.148,7130576
2003/7/23,1502.148,1505.312,1491.664,1499.307,1498.485,7877962
2003/7/22,1498.485,1510.308,1485.464,1499.893,1495.885,10213118
2003/7/21,1495.885,1504.708,1483.573,1501.39,1507.162,12215025
2003/7/18,1507.162,1539.061,1506.487,1539.049,1539.358,13638491
2003/7/17,1539.358,1540.194,1529.356,1529.972,1529.491,15231598
2003/7/16,1529.491,1529.817,1520.412,1525.499,1525.439,9458006
2003/7/15,1525.439,1531.004,1516.893,1521.564,1521.414,8770402
2003/7/14,1521.414,1529.329,1519.119,1528.393,1528.854,6951944
2003/7/11,1528.854,1535.975,1523.244,1532.641,1531.927,9795392
2003/7/10,1531.927,1532.192,1501.709,1503.509,1503.314,15221356
2003/7/9,1503.314,1513.277,1499.337,1512.338,1512.019,6284420
2003/7/8,1512.019,1513.554,1500.98,1501.621,1501.484,7483613
2003/7/7,1501.484,1503.81,1490.967,1500.851,1502.349,7110300
2003/7/4,1502.349,1510.172,1497.462,1504.597,1504.436,7297746
2003/7/3,1504.436,1507.706,1497.742,1501.903,1499.682,7366238
2003/7/2,1499.682,1499.971,1477.873,1485.445,1484.704,7941319
2003/7/1,1484.704,1502.571,1482.82,1485.521,1486.024,8359717
2003/6/30,1486.024,1500.969,1483.686,1493.69,1497.054,11418299
2003/6/27,1497.054,1516.866,1494.445,1516.814,1515.375,10259070
2003/6/26,1515.375,1517.208,1486.081,1500.343,1502.077,12574490
2003/6/25,1502.077,1515.923,1498.958,1512.487,1512.429,9119553
2003/6/24,1512.429,1515.843,1504.724,1509.107,1511.365,7554533
2003/6/23,1511.365,1524.909,1509.434,1524.577,1529.47,9121908
2003/6/20,1529.47,1542.417,1528.301,1537.498,1538.754,9253283
2003/6/19,1538.754,1557.376,1530.376,1554.016,1553.877,14504294
2003/6/18,1553.877,1565.917,1552.829,1556.894,1557.175,13207889
2003/6/17,1557.175,1564.945,1552.434,1559.122,1559.705,9952659
2003/6/16,1559.705,1569.547,1555.372,1568.188,1566.766,9221960
2003/6/13,1566.766,1572.413,1560.301,1562.609,1562.106,11378883
2003/6/12,1562.106,1569.126,1556.529,1566.921,1565.84,9547458
2003/6/11,1565.84,1566.902,1540.704,1540.716,1538.762,15511866
2003/6/10,1538.762,1541.386,1529.515,1529.533,1530.215,8163290
2003/6/9,1530.215,1548.141,1527.835,1536.273,1538.92,11346522
2003/6/6,1538.92,1557.763,1538.097,1553.195,1556.249,13874500
2003/6/5,1556.249,1575.635,1555.449,1575.308,1574.111,13022067
2003/6/4,1574.111,1574.768,1546.621,1560.667,1562.237,15927706
2003/6/3,1562.237,1582.412,1561.082,1577.078,1576.528,12665087
2003/6/2,1576.528,1578.868,1564.611,1577.987,1576.261,13112817
2003/5/30,1576.261,1581.612,1567.28,1570.92,1568.156,18321274
2003/5/29,1568.156,1568.542,1543.341,1549.052,1551.811,16911020
2003/5/28,1551.811,1576.624,1549.062,1569.328,1568.341,17345720
2003/5/27,1568.341,1575.626,1558.126,1572.308,1569.512,15966476
2003/5/26,1569.512,1574.386,1561.04,1563.205,1560.955,17357022
2003/5/23,1560.955,1571.689,1547.089,1547.155,1546.113,20813338
2003/5/22,1546.113,1546.393,1522.187,1532.185,1533.483,10989875
2003/5/21,1533.483,1547.314,1530.046,1534.601,1535.52,10444031
2003/5/20,1535.52,1553.845,1530.667,1553.691,1555.447,13266615
2003/5/19,1555.447,1563.107,1546.752,1557.294,1554.452,16507581
2003/5/16,1554.452,1560.724,1543.167,1555.907,1555.285,18130438
2003/5/15,1555.285,1555.557,1516.425,1524.499,1522.924,26715502
2003/5/14,1522.924,1523.324,1477.252,1480.111,1485.307,20254406
2003/5/13,1485.307,1534.803,1481.745,1533.08,1531.867,25529590
2003/5/12,1531.867,1536.893,1511.871,1522.981,1521.444,17378744
2003/4/30,1521.444,1539.573,1510.601,1511.154,1509.313,20966324
2003/4/29,1509.313,1535.88,1508.32,1535.88,1537.691,20674900
2003/4/28,1537.691,1538.594,1473.266,1483.466,1487.147,26462608
2003/4/25,1487.147,1513.332,1481.068,1501.569,1503.59,13901836
2003/4/24,1503.59,1542.106,1492.904,1538.58,1541.96,24854482
2003/4/23,1541.96,1569.785,1540.067,1568.133,1568.692,17664770
2003/4/22,1568.692,1575.796,1563.589,1570.574,1571.714,13557199
2003/4/21,1571.714,1598.583,1557.121,1598.504,1603.077,25098944
2003/4/18,1603.077,1620.806,1596.668,1616.905,1613.604,27414894
2003/4/17,1613.604,1621.229,1595.627,1606.233,1606.24,32118988
2003/4/16,1606.24,1649.603,1598.828,1633.53,1631.47,44806840
2003/4/15,1631.47,1632.092,1606.726,1619.95,1616.072,38151012
2003/4/14,1616.072,1616.654,1581.204,1581.38,1576.86,46769752
2003/4/11,1576.86,1581.699,1548.529,1552.004,1551.18,39418800
2003/4/10,1551.18,1559.869,1541.289,1546.507,1543.674,43111016
2003/4/9,1543.674,1545.336,1510.344,1519.985,1520.551,31762636
2003/4/8,1520.551,1523.947,1513.235,1515.645,1515.132,16253782
2003/4/7,1515.132,1530.371,1512.5,1521.898,1521.128,13549293
2003/4/4,1521.128,1521.783,1509.61,1510.222,1511.729,10240916
2003/4/3,1511.729,1522.671,1510.512,1521.356,1521.32,9479199
2003/4/2,1521.32,1525.769,1516.788,1522.491,1522.546,11090214
2003/4/1,1522.546,1525.235,1508.844,1513.001,1510.578,15222781
2003/3/31,1510.578,1511.22,1490.986,1491.391,1491.941,11841571
2003/3/28,1491.941,1508.263,1488.601,1498.455,1499.347,14660785
2003/3/27,1499.347,1507.668,1447.014,1455.439,1456.271,15051894
2003/3/26,1456.271,1465.425,1452.891,1461.321,1462.4,6271469
2003/3/25,1462.4,1478.405,1461.754,1478.053,1477.766,6475235
2003/3/24,1477.766,1477.974,1470.435,1474.591,1474.657,6524191
